0.025883155515212766,0.027135074360968882
0.0776494665456383,0.08140522308290665
0.1552989330912766,0.1628104461658133
0.25883155515212763,0.2713507436096888
0.38824733272819145,0.4070261154145332
0.5435462658194681,0.5698365615803465
0.7247283544259575,0.7597820821071286
0.9317935985476596,0.9768626769948796
1.1647419981845746,1.2210783462435995
1.4235735533367022,1.4924290898532884
1.7082882640040427,1.7909149078239461
2.018886130186596,2.1165358001555727
2.350213006745829,2.463888325543683
2.6943079076732306,2.824734328742562
3.0391715700556774,3.186768932569552
3.383833344763599,3.5489957414271873
3.728292611420962,3.9114151305523714
4.072548776899264,4.274027447676564
4.41660127502567,4.636833013418022
4.7604495662927055,4.999832121671389
5.104093137569509,5.363025039994591
5.447531501814614,5.726412009993031
5.790764197790251,6.089993247701051
6.1337907897781605,6.4537689439606565
6.476610867296893,6.817739264797466
6.8192240448205945,7.181904351793889
7.161629961499258,7.5462643224595
7.503828280880434,7.910819270598595
7.845818690632387,8.275569266674935
8.18760090226869,8.64051435817364
8.529174650874241,9.005654569960223
8.870539694832708,9.370989904636783
9.211695815555371,9.7365203428953
9.55264281721138,10.102245843868062
9.89338052645939,10.468166345475199
10.233908792180603,10.83428176476931
10.599751387190622,11.228065265790285
10.9908767474163,11.64954593271148
11.4072532837919,12.09875282263622
11.848849382279747,12.57571496557873
12.315633403890889,13.08046136444506
12.807573684705769,13.613020995014049
13.324638535894916,14.173422805918284
13.86679624373965,14.761695718625084
14.434015069652798,15.377868627417504
15.02626325019942,16.02197039937533
15.643508997117562,16.69402987435613
16.285720497339003,17.394075864976262
16.952865913010033,18.122137156591968
17.644913381512232,18.87824250728041
18.361831015483276,19.662420647820788
19.10358690283774,20.474700281675407
19.870149106787927,21.31511008497082
20.661485665864706,22.183678706478943
21.477564593938368,23.080434767598213
22.31835388023948,24.00540686233473
23.183821489379785,24.958623557283452
24.073935361373067,25.940113391609373
24.988663411656084,26.94990487702873
25.92797353110947,27.988026497790223
26.89183358607867,29.054506710656252
27.88021141839489,30.149373944884168
28.893074845396065,31.27265660220753
29.930391659947816,32.4243830568174
30.992129630464444,33.60458165534361
32.07825650092993,34.813280716836104
33.188739990918954,36.05050853274625
34.32354779561791,37.31629336690818
35.48264758584596,38.610663455520125
36.666007008076065,39.93364700712583
37.87359368445608,41.285272202595884
39.10537521282982,42.66556719510917
40.36131916675814,44.07456011013425
41.64139309554008,45.512279045410814
42.945564524233944,46.978752070931094
44.27380095367845,48.474007228921366
45.62606986051389,49.99807253382339
47.00233869720325,51.55097597227593
48.39228148408651,53.12111760835227
49.7875348396793,54.700064821185364
51.18052796768349,56.2810064306509
52.57029909779061,57.86524246372055
53.96463912197747,59.46409178274279
55.36330042867513,61.07892620869812
56.76602866418062,62.71109689810596
58.17256111303232,64.36193476236491
59.582625324334245,66.03275084787477
60.995937969095266,67.72483666953055
62.41220391483485,69.43946449195782
63.83111550487264,71.17788755438114
65.25142356450662,72.9401882067803
66.67202781454722,74.72669610792686
68.0802310111433,76.52299526819749
69.48615071866735,78.34500097261802
70.8909921218478,80.196211124693
72.29431996689466,82.07782513787926
73.6891624308977,83.98211997724404
75.06744076631163,85.89843758263882
76.42951311952329,87.8263077129209
77.77575381849518,89.76526627747278
79.10655163006373,91.7148563675537
80.4222261399986,93.67468414532527
81.72296114251472,95.6444589517046
83.00896203615515,97.62388463512225
84.2602546885913,99.58106637250539
85.4890352530426,101.53436322460563
86.70292371009967,103.4937212548502
87.90375154020701,105.46111079413822
89.09178774067223,107.43625105833326
90.2673128273257,109.41886293348901
91.43061760909634,111.40866972349899
92.58178908700016,113.40552057053814
93.72089812969075,115.4092769593541
94.8480361250763,117.41979157412777
95.9633136961688,119.4369095717368
97.04890517372507,121.42754721769232
98.11495298304926,123.4096437870323
99.17012744321214,125.3975501229984
100.21459083088959,127.39110498147497
101.24851742080335,129.39014488818606
102.27185974041906,131.39462368299476
103.2845563343968,133.40450187594578
104.28656993543144,135.41972729393152
105.27788620906405,137.44023633563
106.25851252488994,139.4659551637658
107.2284767536235,141.49680083415328
108.17184114057146,143.4987599293571
109.09833232960798,145.4918283698771
110.01471940021598,147.4895627037618
110.92079959274514,149.49199283154792
111.81640074201673,151.49913166914303
112.70137988512893,153.51097650615594
113.57562190385691,155.52751032056364
114.43903819944896,157.54870304577943
115.29156539803056,159.57451278700336
116.13316408519873,161.6048869844645
116.94940764803638,163.60514169202406
117.74970551001033,165.59759657060866
118.53868522703294,167.59456029516716
119.31609095058597,169.59605809733
120.08170171932535,171.6020972948199
120.83532991622708,173.61266876878207
121.57681976663339,175.62774839818138
122.30579571883482,177.64738875532117
123.02172190150658,179.67169179885016
123.7241164868636,181.70072973776033
124.4005259990452,183.69902689699708
125.05978696849674,185.69165300438038
125.70502576526044,187.68886374058692
126.33582294441555,189.69068260063338
126.95137740315509,191.6972409820401
127.55096153613128,193.70862923326138
128.13391790758553,195.72489947770993
128.6996560975452,197.74606847858266
129.24764970297213,199.77212051100406
129.76854919516245,201.77154537097474
130.26917756160765,203.76989013693787
130.74818363021032,205.76657734562932
131.20600138607654,207.76822904498258
131.6416674290266,209.77481861989082
132.05362015429498,211.78641042123974
132.44029005428533,213.80301474820914
132.80010037915946,215.82458422592296
133.13146801599265,217.85101017136725
133.4328046002203,219.88211895381005
133.70251787303135,221.9176683571849
133.93901329823882,223.95734395319673
134.1406959519658,226.0007554952743
134.3059726982207,228.04743334492665
134.4332546630849,230.0968249435555
134.52096001979254,232.14829134433202
134.5675170964336,234.20110382035725
134.57136781734877,236.25444056698666
134.5309714884949,238.307383517905
134.44480893613397,240.3589152962796
134.31138700712535,242.40791632409042
134.12924343786815,244.45316211452453
133.8969520975373,246.4933207741188
133.6131286096745,248.52695074312683
133.27643635442047,250.55249880435917
132.8855928516991,252.56829839248562
132.43937652347853,254.57256823747645
131.93663383082892,256.5634113774796
131.37628677886545,258.53881457795944
130.7573407798003,260.49664819534155
130.0788928612253,262.4346665246902
129.34014020340257,264.35050867206826
128.54038898575374,266.2416999931618
127.6790635189094,268.10565414047215
126.75571563461061,269.9396757618472
